"견(堅)","전라남도",4,10
"견(堅)","경상북도",18,105
"견(堅)","경상남도",15,70
"경(慶)","전국",2418,10069
"경(慶)","서울특별시",758,3185
"경(慶)","부산직할시",104,447
"경(慶)","대구직할시",49,204
"경(慶)","인천직할시",90,372
"경(慶)","경기도",559,2254
"경(慶)","강원도",178,764
"경(慶)","충청북도",321,1341
"경(慶)","충청남도",143,593
"경(慶)","전라북도",28,113
"경(慶)","전라남도",21,88
"경(慶)","경상북도",23,114
"경(慶)","경상남도",142,587
"경(慶)","제주도",2,7
"경(景)","전국",885,3691
"경(景)","서울특별시",297,1284
"경(景)","부산직할시",44,177
"경(景)","대구직할시",30,117
"경(景)","인천직할시",57,223
"경(景)","경기도",130,555
"경(景)","강원도",15,68
"경(景)","충청북도",14,56
"경(景)","충청남도",37,126
"경(景)","전라북도",184,746
"경(景)","전라남도",31,157
"경(景)","경상북도",26,90
"경(景)","경상남도",19,88
"경(景)","제주도",1,4
"계(桂)","전국",1501,5946
"계(桂)","서울특별시",630,2474
"계(桂)","부산직할시",112,456
"계(桂)","대구직할시",33,130
"계(桂)","인천직할시",161,621
"계(桂)","경기도",292,1106
"계(桂)","강원도",76,295
"계(桂)","충청북도",33,156
"계(桂)","충청남도",52,220
"계(桂)","전라북도",16,85
"계(桂)","전라남도",23,108
"계(桂)","경상북도",43,170
"계(桂)","경상남도",26,107
"계(桂)","제주도",4,18
"고(高)","전국",91402,384061
"고(高)","서울특별시",21841,89836
"고(高)","부산직할시",5734,23821
"고(高)","대구직할시",2019,8051
"고(高)","인천직할시",3651,14909
"고(高)","경기도",10780,43625
"고(高)","강원도",4184,17721
"고(高)","충청북도",2291,10128
"고(高)","충청남도",5239,24047
"고(高)","전라북도",6783,30186
"고(高)","전라남도",9989,44154
"고(高)","경상북도",3653,15088
"고(高)","경상남도",5139,21192
"고(高)","제주도",10099,41303
"곡(曲)","전국",12,61
"곡(曲)","서울특별시",5,34
"곡(曲)","부산직할시",1,4
"곡(曲)","경기도",0,3
"곡(曲)","강원도",0,1
"곡(曲)","충청북도",0,1
"곡(曲)","충청남도",0,1
"곡(曲)","전라북도",2,3
"곡(曲)","전라남도",0,1
"곡(曲)","경상북도",1,3
"곡(曲)","경상남도",3,10
"공(孔)","전국",17209,72388
"공(孔)","서울특별시",3730,15449
"공(孔)","부산직할시",2192,9276
"공(孔)","대구직할시",743,3061
"공(孔)","인천직할시",765,3019
"공(孔)","경기도",2274,9395
"공(孔)","강원도",354,1501
"공(孔)","충청북도",317,1313
"공(孔)","충청남도",780,3629
"공(孔)","전라북도",770,3478
"공(孔)","전라남도",1618,7227
"공(孔)","경상북도",884,3555
"공(孔)","경상남도",2677,11029
"공(孔)","제주도",105,456
"공(公)","전국",420,1884
"공(公)","서울특별시",141,518
"공(公)","부산직할시",26,135
"공(公)","대구직할시",20,86
"공(公)","인천직할시",20,78
"공(公)","경기도",69,323
"공(公)","강원도",12,54
"공(公)","충청북도",11,39
"공(公)","충청남도",16,81
"공(公)","전라북도",8,73
"공(公)","전라남도",34,183
"공(公)","경상북도",21,120
"공(公)","경상남도",41,184
"공(公)","제주도",1,10
"곽(郭)","전국",39150,163433
"곽(郭)","서울특별시",9010,36773
"곽(郭)","부산직할시",3594,15052
"곽(郭)","대구직할시",3220,13073
"곽(郭)","인천직할시",1155,4711
"곽(郭)","경기도",4076,16725
"곽(郭)","강원도",1266,5288
"곽(郭)","충청북도",1927,8146
"곽(郭)","충청남도",2629,12010
"곽(郭)","전라북도",1787,7823
"곽(郭)","전라남도",3860,17112
"곽(郭)","경상북도",2751,10793
"곽(郭)","경상남도",3703,15225
"곽(郭)","제주도",172,702
"교(橋)","전국",2,12
"교(橋)","인천직할시",1,4
"교(橋)","경기도",1,7
"교(橋)","전라북도",0,1
"구(具)","전국",37598,157683
"구(具)","서울특별시",8486,35330
"구(具)","부산직할시",4375,18233
"구(具)","대구직할시",3268,13217
"구(具)","인천직할시",1312,5463
"구(具)","경기도",4421,18345
"구(具)","강원도",751,3098
"구(具)","충청북도",1061,4559
"구(具)","충청남도",2432,11110
"구(具)","전라북도",1319,5789
"구(具)","전라남도",2296,10311
"구(具)","경상북도",2703,11117
"구(具)","경상남도",5065,20701
"구(具)","제주도",109,410
"구(丘)","전국",2671,10890
"구(丘)","서울특별시",830,3405
"구(丘)","부산직할시",37,160
"구(丘)","대구직할시",17,58
"구(丘)","인천직할시",98,384
"구(丘)","경기도",278,1097
"구(丘)","강원도",31,117
"구(丘)","충청북도",29,126
"구(丘)","충청남도",1172,4804
"구(丘)","전라북도",84,351
"구(丘)","전라남도",18,69
"구(丘)","경상북도",30,136
"구(丘)","경상남도",42,162
"구(丘)","제주도",5,21
"구(邱)","전국",29,139
"구(邱)","서울특별시",5,34
"구(邱)","부산직할시",1,3
"구(邱)","대구직할시",4,10
"구(邱)","인천직할시",0,2
"구(邱)","경기도",8,33
"구(邱)","강원도",1,4
"구(邱)","충청북도",0,1
"구(邱)","충청남도",2,11
"구(邱)","전라남도",1,13
"구(邱)","경상북도",6,23
"구(邱)","경상남도",1,5
"국(鞠)","전국",3730,15562
"국(鞠)","서울특별시",1017,4143
"국(鞠)","부산직할시",145,568
"국(鞠)","대구직할시",51,173
"국(鞠)","인천직할시",107,457
"국(鞠)","경기도",337,1319
"국(鞠)","강원도",38,168
"국(鞠)","충청북도",24,95
"국(鞠)","충청남도",293,1331
"국(鞠)","전라북도",878,3764
"국(鞠)","전라남도",703,3002
"국(鞠)","경상북도",54,175
"국(鞠)","경상남도",76,330
"국(鞠)","제주도",7,37
